src_player,dest_gameid,relation
760714:Bdd,760714,PLAYED_IN
760714:PraY,760714,PLAYED_IN
760714:GorillA,760714,PLAYED_IN
760714:SoHwan,760714,PLAYED_IN
760714:UmTi,760714,PLAYED_IN
760714:Grace,760714,PLAYED_IN
760714:Teddy,760714,PLAYED_IN
760714:Nova,760714,PLAYED_IN
760743:SoHwan,760743,PLAYED_IN
760743:UmTi,760743,PLAYED_IN
760743:Grace,760743,PLAYED_IN
760743:Teddy,760743,PLAYED_IN
760743:Nova,760743,PLAYED_IN
760743:Khan,760743,PLAYED_IN
760743:Cuzz,760743,PLAYED_IN
760743:Bdd,760743,PLAYED_IN
760743:PraY,760743,PLAYED_IN
760743:GorillA,760743,PLAYED_IN
760745:Khan,760745,PLAYED_IN
760745:Cuzz,760745,PLAYED_IN
760745:Bdd,760745,PLAYED_IN
760745:PraY,760745,PLAYED_IN
760745:GorillA,760745,PLAYED_IN
760745:SoHwan,760745,PLAYED_IN
760745:UmTi,760745,PLAYED_IN
760745:Grace,760745,PLAYED_IN
760745:Teddy,760745,PLAYED_IN
760745:Nova,760745,PLAYED_IN
760765:ADD,760765,PLAYED_IN
760765:Yondu,760765,PLAYED_IN
760765:Ian,760765,PLAYED_IN
760765:Pilot,760765,PLAYED_IN
760765:Max,760765,PLAYED_IN
760765:Crazy,760765,PLAYED_IN
760765:Bono,760765,PLAYED_IN
760765:Tempt,760765,PLAYED_IN
760765:Ghost,760765,PLAYED_IN
760765:IgNar,760765,PLAYED_IN
760785:Crazy,760785,PLAYED_IN
760785:Trick,760785,PLAYED_IN
760785:Tempt,760785,PLAYED_IN
760785:Ghost,760785,PLAYED_IN
760785:IgNar,760785,PLAYED_IN
760785:ADD,760785,PLAYED_IN
760785:Yondu,760785,PLAYED_IN
760785:Ian,760785,PLAYED_IN
760785:Pilot,760785,PLAYED_IN
760785:Max,760785,PLAYED_IN
760796:ADD,760796,PLAYED_IN
760796:Yondu,760796,PLAYED_IN
760796:Ian,760796,PLAYED_IN
760796:Pilot,760796,PLAYED_IN
760796:Max,760796,PLAYED_IN
760796:Crazy,760796,PLAYED_IN
760796:Trick,760796,PLAYED_IN
760796:Tempt,760796,PLAYED_IN
760796:Ghost,760796,PLAYED_IN
760796:IgNar,760796,PLAYED_IN
771018:Smeb,771018,PLAYED_IN
771018:Score,771018,PLAYED_IN
771018:Ucal,771018,PLAYED_IN
771018:Deft,771018,PLAYED_IN
771018:Mata,771018,PLAYED_IN
771018:Kiin,771018,PLAYED_IN
771018:Mowgli,771018,PLAYED_IN
771018:Kuro,771018,PLAYED_IN
771018:Aiming,771018,PLAYED_IN
771018:TusiN,771018,PLAYED_IN
771052:Kiin,771052,PLAYED_IN
771052:Mowgli,771052,PLAYED_IN
771052:Kuro,771052,PLAYED_IN
771052:Aiming,771052,PLAYED_IN
771052:TusiN,771052,PLAYED_IN
771052:Smeb,771052,PLAYED_IN
771052:Score,771052,PLAYED_IN
771052:Ucal,771052,PLAYED_IN
771052:Deft,771052,PLAYED_IN
771052:Mata,771052,PLAYED_IN
771055:Smeb,771055,PLAYED_IN
771055:Score,771055,PLAYED_IN
771055:Ucal,771055,PLAYED_IN
771055:Deft,771055,PLAYED_IN
771055:Mata,771055,PLAYED_IN
771055:Kiin,771055,PLAYED_IN
771055:Mowgli,771055,PLAYED_IN
771055:Kuro,771055,PLAYED_IN
771055:Kramer,771055,PLAYED_IN
771055:TusiN,771055,PLAYED_IN
771077:Lindarang,771077,PLAYED_IN
771077:SeongHwan,771077,PLAYED_IN
771077:Sangyoon,771077,PLAYED_IN
771077:Lava,771077,PLAYED_IN
771077:Key,771077,PLAYED_IN
771077:CuVee,771077,PLAYED_IN
771077:Haru,771077,PLAYED_IN
771077:Fly,771077,PLAYED_IN
771077:Ruler,771077,PLAYED_IN
771077:CoreJJ,771077,PLAYED_IN
771085:Lindarang,771085,PLAYED_IN
771085:SeongHwan,771085,PLAYED_IN
771085:Lava,771085,PLAYED_IN
771085:Sangyoon,771085,PLAYED_IN
771085:Key,771085,PLAYED_IN
771085:CuVee,771085,PLAYED_IN
771085:Ambition,771085,PLAYED_IN
771085:Fly,771085,PLAYED_IN
771085:Ruler,771085,PLAYED_IN
771085:CoreJJ,771085,PLAYED_IN
771081:CuVee,771081,PLAYED_IN
771081:Ambition,771081,PLAYED_IN
771081:Fly,771081,PLAYED_IN
771081:Ruler,771081,PLAYED_IN
771081:CoreJJ,771081,PLAYED_IN
771081:Lindarang,771081,PLAYED_IN
771081:SeongHwan,771081,PLAYED_IN
771081:Lava,771081,PLAYED_IN
771081:Sangyoon,771081,PLAYED_IN
771081:Key,771081,PLAYED_IN
1002600014:Smittyj,1002600014,PLAYED_IN
1002600014:Shook,1002600014,PLAYED_IN
1002600014:Selfie,1002600014,PLAYED_IN
1002600014:Sheriff,1002600014,PLAYED_IN
1002600014:promisq,1002600014,PLAYED_IN
1002600014:Cabochard,1002600014,PLAYED_IN
1002600014:Gilius,1002600014,PLAYED_IN
1002600014:Jiizuke,1002600014,PLAYED_IN
1002600014:Attila,1002600014,PLAYED_IN
1002600014:Jactroll,1002600014,PLAYED_IN
1002600025:Ruin,1002600025,PLAYED_IN
1002600025:Djoko,1002600025,PLAYED_IN
1002600025:Betsy,1002600025,PLAYED_IN
1002600025:Steeelback,1002600025,PLAYED_IN
1002600025:SirNukesAlot,1002600025,PLAYED_IN
1002600025:Vizicsacsi,1002600025,PLAYED_IN
1002600025:Amazing,1002600025,PLAYED_IN
1002600025:Nukeduck,1002600025,PLAYED_IN
1002600025:Upset,1002600025,PLAYED_IN
1002600025:Vander,1002600025,PLAYED_IN
1002600033:Profit,1002600033,PLAYED_IN
1002600033:Memento,1002600033,PLAYED_IN
1002600033:Blanc,1002600033,PLAYED_IN
1002600033:HeaQ,1002600033,PLAYED_IN
1002600033:Norskeren,1002600033,PLAYED_IN
1002600033:WhiteKnight,1002600033,PLAYED_IN
1002600033:Kold,1002600033,PLAYED_IN
1002600033:Exileh,1002600033,PLAYED_IN
1002600033:Neon,1002600033,PLAYED_IN
1002600033:Totoro,1002600033,PLAYED_IN
1002600040:Odoamne,1002600040,PLAYED_IN
1002600040:Xerxe,1002600040,PLAYED_IN
1002600040:Nisqy,1002600040,PLAYED_IN
1002600040:Kobbe,1002600040,PLAYED_IN
1002600040:kaSing,1002600040,PLAYED_IN
1002600040:sOAZ,1002600040,PLAYED_IN
1002600040:Broxah,1002600040,PLAYED_IN
1002600040:Caps,1002600040,PLAYED_IN
1002600040:Bwipo,1002600040,PLAYED_IN
1002600040:Hylissang,1002600040,PLAYED_IN
1002600047:Alphari,1002600047,PLAYED_IN
1002600047:Maxlore,1002600047,PLAYED_IN
1002600047:Sencux,1002600047,PLAYED_IN
1002600047:Hans Sama,1002600047,PLAYED_IN
1002600047:Mikyx,1002600047,PLAYED_IN
1002600047:Wunder,1002600047,PLAYED_IN
1002600047:Jankos,1002600047,PLAYED_IN
1002600047:Perkz,1002600047,PLAYED_IN
1002600047:Hjarnan,1002600047,PLAYED_IN
1002600047:Wadid,1002600047,PLAYED_IN
1002590056:WhiteKnight,1002590056,PLAYED_IN
1002590056:Kold,1002590056,PLAYED_IN
1002590056:Exileh,1002590056,PLAYED_IN
1002590056:Neon,1002590056,PLAYED_IN
1002590056:Totoro,1002590056,PLAYED_IN
1002590056:Smittyj,1002590056,PLAYED_IN
1002590056:Shook,1002590056,PLAYED_IN
1002590056:Selfie,1002590056,PLAYED_IN
1002590056:Sheriff,1002590056,PLAYED_IN
1002590056:promisq,1002590056,PLAYED_IN
1002590070:Vizicsacsi,1002590070,PLAYED_IN
1002590070:Amazing,1002590070,PLAYED_IN
1002590070:Nukeduck,1002590070,PLAYED_IN
1002590070:Upset,1002590070,PLAYED_IN
1002590070:Vander,1002590070,PLAYED_IN
1002590070:Odoamne,1002590070,PLAYED_IN
1002590070:Xerxe,1002590070,PLAYED_IN
1002590070:Nisqy,1002590070,PLAYED_IN
1002590070:Kobbe,1002590070,PLAYED_IN
1002590070:kaSing,1002590070,PLAYED_IN
1002590076:Wunder,1002590076,PLAYED_IN
1002590076:Jankos,1002590076,PLAYED_IN
1002590076:Perkz,1002590076,PLAYED_IN
1002590076:Hjarnan,1002590076,PLAYED_IN
1002590076:Wadid,1002590076,PLAYED_IN
1002590076:Ruin,1002590076,PLAYED_IN
1002590076:Djoko,1002590076,PLAYED_IN
1002590076:Betsy,1002590076,PLAYED_IN
1002590076:Steeelback,1002590076,PLAYED_IN
1002590076:SirNukesAlot,1002590076,PLAYED_IN
1002590088:sOAZ,1002590088,PLAYED_IN
1002590088:Broxah,1002590088,PLAYED_IN
1002590088:Caps,1002590088,PLAYED_IN
1002590088:Bwipo,1002590088,PLAYED_IN
1002590088:Hylissang,1002590088,PLAYED_IN
1002590088:Profit,1002590088,PLAYED_IN
1002590088:Memento,1002590088,PLAYED_IN
1002590088:Blanc,1002590088,PLAYED_IN
1002590088:HeaQ,1002590088,PLAYED_IN
1002590088:Norskeren,1002590088,PLAYED_IN
1002590098:Alphari,1002590098,PLAYED_IN
1002590098:Maxlore,1002590098,PLAYED_IN
1002590098:Sencux,1002590098,PLAYED_IN
1002590098:Hans Sama,1002590098,PLAYED_IN
1002590098:Mikyx,1002590098,PLAYED_IN
1002590098:Cabochard,1002590098,PLAYED_IN
1002590098:Gilius,1002590098,PLAYED_IN
1002590098:Jiizuke,1002590098,PLAYED_IN
1002590098:Attila,1002590098,PLAYED_IN
1002590098:Jactroll,1002590098,PLAYED_IN
1002670206:Huni,1002670206,PLAYED_IN
1002670206:Dardoch,1002670206,PLAYED_IN
1002670206:Damonte,1002670206,PLAYED_IN
1002670206:Altec,1002670206,PLAYED_IN
1002670206:Feng,1002670206,PLAYED_IN
1002670206:Darshan,1002670206,PLAYED_IN
1002670206:Reignover,1002670206,PLAYED_IN
1002670206:huhi,1002670206,PLAYED_IN
1002670206:Stixxay,1002670206,PLAYED_IN
1002670206:Biofrost,1002670206,PLAYED_IN
1002670210:Ssumday,1002670210,PLAYED_IN
1002670210:AnDa,1002670210,PLAYED_IN
1002670210:Cody Sun,1002670210,PLAYED_IN
1002670210:Ryu,1002670210,PLAYED_IN
1002670210:aphromoo,1002670210,PLAYED_IN
1002670210:Hauntzer,1002670210,PLAYED_IN
1002670210:Grig,1002670210,PLAYED_IN
1002670210:Bjergsen,1002670210,PLAYED_IN
1002670210:Zven,1002670210,PLAYED_IN
1002670210:Mithy,1002670210,PLAYED_IN
1002670214:Solo,1002670214,PLAYED_IN
1002670214:LirA,1002670214,PLAYED_IN
1002670214:Febiven,1002670214,PLAYED_IN
1002670214:Apollo,1002670214,PLAYED_IN
1002670214:Hakuho,1002670214,PLAYED_IN
1002670214:Lourlo,1002670214,PLAYED_IN
1002670214:Contractz,1002670214,PLAYED_IN
1002670214:Mickey,1002670214,PLAYED_IN
1002670214:Deftly,1002670214,PLAYED_IN
1002670214:Matt,1002670214,PLAYED_IN
1002670217:Impact,1002670217,PLAYED_IN
1002670217:Xmithie,1002670217,PLAYED_IN
1002670217:Pobelter,1002670217,PLAYED_IN
1002670217:Doublelift,1002670217,PLAYED_IN
1002670217:Olleh,1002670217,PLAYED_IN
1002670217:Dhokla,1002670217,PLAYED_IN
1002670217:Akaadian,1002670217,PLAYED_IN
1002670217:PowerOfEvil,1002670217,PLAYED_IN
1002670217:Arrow,1002670217,PLAYED_IN
1002670217:BIG,1002670217,PLAYED_IN
1002670221:Licorice,1002670221,PLAYED_IN
1002670221:Svenskeren,1002670221,PLAYED_IN
1002670221:Jensen,1002670221,PLAYED_IN
1002670221:Sneaky,1002670221,PLAYED_IN
1002670221:Zeyzal,1002670221,PLAYED_IN
1002670221:Flame,1002670221,PLAYED_IN
1002670221:Santorin,1002670221,PLAYED_IN
1002670221:Keane,1002670221,PLAYED_IN
1002670221:WILDTURTLE,1002670221,PLAYED_IN
1002670221:JayJ,1002670221,PLAYED_IN
1002670227:Lourlo,1002670227,PLAYED_IN
1002670227:Contractz,1002670227,PLAYED_IN
1002670227:Mickey,1002670227,PLAYED_IN
1002670227:Deftly,1002670227,PLAYED_IN
1002670227:Matt,1002670227,PLAYED_IN
1002670227:Ssumday,1002670227,PLAYED_IN
1002670227:AnDa,1002670227,PLAYED_IN
1002670227:Ryu,1002670227,PLAYED_IN
1002670227:Cody Sun,1002670227,PLAYED_IN
1002670227:aphromoo,1002670227,PLAYED_IN
1002670235:Flame,1002670235,PLAYED_IN
1002670235:Santorin,1002670235,PLAYED_IN
1002670235:Keane,1002670235,PLAYED_IN
1002670235:WILDTURTLE,1002670235,PLAYED_IN
1002670235:JayJ,1002670235,PLAYED_IN
1002670235:Impact,1002670235,PLAYED_IN
1002670235:Xmithie,1002670235,PLAYED_IN
1002670235:Pobelter,1002670235,PLAYED_IN
1002670235:Doublelift,1002670235,PLAYED_IN
1002670235:Olleh,1002670235,PLAYED_IN
1002670249:Hauntzer,1002670249,PLAYED_IN
1002670249:Grig,1002670249,PLAYED_IN
1002670249:Bjergsen,1002670249,PLAYED_IN
1002670249:Zven,1002670249,PLAYED_IN
1002670249:Mithy,1002670249,PLAYED_IN
1002670249:Huni,1002670249,PLAYED_IN
1002670249:Dardoch,1002670249,PLAYED_IN
1002670249:Damonte,1002670249,PLAYED_IN
1002670249:Altec,1002670249,PLAYED_IN
1002670249:Feng,1002670249,PLAYED_IN
1002670254:Darshan,1002670254,PLAYED_IN
1002670254:Reignover,1002670254,PLAYED_IN
1002670254:huhi,1002670254,PLAYED_IN
1002670254:Stixxay,1002670254,PLAYED_IN
1002670254:Biofrost,1002670254,PLAYED_IN
1002670254:Licorice,1002670254,PLAYED_IN
1002670254:Svenskeren,1002670254,PLAYED_IN
1002670254:Jensen,1002670254,PLAYED_IN
1002670254:Sneaky,1002670254,PLAYED_IN
1002670254:Zeyzal,1002670254,PLAYED_IN
1002670260:Dhokla,1002670260,PLAYED_IN
1002670260:Akaadian,1002670260,PLAYED_IN
1002670260:PowerOfEvil,1002670260,PLAYED_IN
1002670260:Arrow,1002670260,PLAYED_IN
1002670260:BIG,1002670260,PLAYED_IN
1002670260:Solo,1002670260,PLAYED_IN
1002670260:LirA,1002670260,PLAYED_IN
1002670260:Febiven,1002670260,PLAYED_IN
1002670260:Apollo,1002670260,PLAYED_IN
1002670260:Hakuho,1002670260,PLAYED_IN
740070:PieCakeLord,740070,PLAYED_IN
740070:MikeYeung,740070,PLAYED_IN
740070:Ablazeolive,740070,PLAYED_IN
740070:MrRallez,740070,PLAYED_IN
740070:Shady,740070,PLAYED_IN
740070:Shiro,740070,PLAYED_IN
740070:Blaber,740070,PLAYED_IN
740070:Goldenglue,740070,PLAYED_IN
740070:Keith,740070,PLAYED_IN
740070:Smoothie,740070,PLAYED_IN
740073:FallnBandit,740073,PLAYED_IN
740073:Wiggily,740073,PLAYED_IN
740073:Auto,740073,PLAYED_IN
740073:Tuesday,740073,PLAYED_IN
740073:Fill,740073,PLAYED_IN
740073:Ngo,740073,PLAYED_IN
740073:Meteos,740073,PLAYED_IN
740073:Pekin Woof,740073,PLAYED_IN
740073:Erry,740073,PLAYED_IN
740073:Kwon,740073,PLAYED_IN
740077:Brandini,740077,PLAYED_IN
740077:Levi,740077,PLAYED_IN
740077:Linsanity,740077,PLAYED_IN
740077:Rikara,740077,PLAYED_IN
740077:Stunt,740077,PLAYED_IN
740077:V1per,740077,PLAYED_IN
740077:Hard,740077,PLAYED_IN
740077:Insanity,740077,PLAYED_IN
740077:Shoryu,740077,PLAYED_IN
740077:Joey,740077,PLAYED_IN
740080:NintendudeX,740080,PLAYED_IN
740080:OddOrange,740080,PLAYED_IN
740080:Yusui,740080,PLAYED_IN
740080:Lost,740080,PLAYED_IN
740080:Adrian,740080,PLAYED_IN
740080:Maxtrobo,740080,PLAYED_IN
740080:Moon,740080,PLAYED_IN
740080:Sun,740080,PLAYED_IN
740080:Piglet,740080,PLAYED_IN
740080:Vulcan,740080,PLAYED_IN
740083:Allorim,740083,PLAYED_IN
740083:Fanatiik,740083,PLAYED_IN
740083:Palafox,740083,PLAYED_IN
740083:Eclipse,740083,PLAYED_IN
740083:Gate,740083,PLAYED_IN
740083:zig,740083,PLAYED_IN
740083:Potluck,740083,PLAYED_IN
740083:bobqin,740083,PLAYED_IN
740083:Benji,740083,PLAYED_IN
740083:Sheep,740083,PLAYED_IN
730053:Ngo,730053,PLAYED_IN
730053:Meteos,730053,PLAYED_IN
730053:Pekin Woof,730053,PLAYED_IN
730053:Erry,730053,PLAYED_IN
730053:Kwon,730053,PLAYED_IN
730053:Allorim,730053,PLAYED_IN
730053:Fanatiik,730053,PLAYED_IN
730053:Palafox,730053,PLAYED_IN
730053:Eclipse,730053,PLAYED_IN
730053:Gate,730053,PLAYED_IN
740092:Maxtrobo,740092,PLAYED_IN
740092:Moon,740092,PLAYED_IN
740092:Sun,740092,PLAYED_IN
740092:Piglet,740092,PLAYED_IN
740092:Vulcan,740092,PLAYED_IN
740092:Shiro,740092,PLAYED_IN
740092:Blaber,740092,PLAYED_IN
740092:Goldenglue,740092,PLAYED_IN
740092:Keith,740092,PLAYED_IN
740092:Smoothie,740092,PLAYED_IN
740102:PieCakeLord,740102,PLAYED_IN
740102:MikeYeung,740102,PLAYED_IN
740102:Ablazeolive,740102,PLAYED_IN
740102:MrRallez,740102,PLAYED_IN
740102:Shady,740102,PLAYED_IN
740102:Brandini,740102,PLAYED_IN
740102:Levi,740102,PLAYED_IN
740102:Linsanity,740102,PLAYED_IN
740102:Rikara,740102,PLAYED_IN
740102:Stunt,740102,PLAYED_IN
730057:zig,730057,PLAYED_IN
730057:Potluck,730057,PLAYED_IN
730057:bobqin,730057,PLAYED_IN
730057:Benji,730057,PLAYED_IN
730057:Sheep,730057,PLAYED_IN
730057:NintendudeX,730057,PLAYED_IN
730057:OddOrange,730057,PLAYED_IN
730057:Yusui,730057,PLAYED_IN
730057:Lost,730057,PLAYED_IN
730057:Adrian,730057,PLAYED_IN
0:V1per,0,PLAYED_IN
0:Hard,0,PLAYED_IN
0:Insanity,0,PLAYED_IN
0:Shoryu,0,PLAYED_IN
0:Joey,0,PLAYED_IN
0:FallnBandit,0,PLAYED_IN
0:Wiggily,0,PLAYED_IN
0:Auto,0,PLAYED_IN
0:Tuesday,0,PLAYED_IN
0:Fill,0,PLAYED_IN
1710360:Ziv,1710360,PLAYED_IN
1710360:Taizan,1710360,PLAYED_IN
1710360:Wako,1710360,PLAYED_IN
1710360:An,1710360,PLAYED_IN
1710360:Albis,1710360,PLAYED_IN
1710360:BoBo,1710360,PLAYED_IN
1710360:Bugi,1710360,PLAYED_IN
1710360:Apex,1710360,PLAYED_IN
1710360:Deul,1710360,PLAYED_IN
1710360:Dreamer,1710360,PLAYED_IN
1710391:BoBo,1710391,PLAYED_IN
1710391:Bugi,1710391,PLAYED_IN
1710391:Apex,1710391,PLAYED_IN
1710391:Deul,1710391,PLAYED_IN
1710391:Dreamer,1710391,PLAYED_IN
1710391:Ziv,1710391,PLAYED_IN
1710391:Taizan,1710391,PLAYED_IN
1710391:Wako,1710391,PLAYED_IN
1710391:An,1710391,PLAYED_IN
1710391:Albis,1710391,PLAYED_IN
1710401:Rest,1710401,PLAYED_IN
1710401:Breaker,1710401,PLAYED_IN
1710401:FoFo,1710401,PLAYED_IN
1710401:Lilv,1710401,PLAYED_IN
1710401:Ysera,1710401,PLAYED_IN
1710401:Hanabi,1710401,PLAYED_IN
1710401:Morning,1710401,PLAYED_IN
1710401:Maple,1710401,PLAYED_IN
1710401:Betty,1710401,PLAYED_IN
1710401:SwordArt,1710401,PLAYED_IN
1710421:Hanabi,1710421,PLAYED_IN
1710421:Moojin,1710421,PLAYED_IN
1710421:Maple,1710421,PLAYED_IN
1710421:Betty,1710421,PLAYED_IN
1710421:SwordArt,1710421,PLAYED_IN
1710421:Rest,1710421,PLAYED_IN
1710421:Breaker,1710421,PLAYED_IN
1710421:FoFo,1710421,PLAYED_IN
1710421:Lilv,1710421,PLAYED_IN
1710421:Ysera,1710421,PLAYED_IN
1710422:Rest,1710422,PLAYED_IN
1710422:Breaker,1710422,PLAYED_IN
1710422:FoFo,1710422,PLAYED_IN
1710422:Lilv,1710422,PLAYED_IN
1710422:Ysera,1710422,PLAYED_IN
1710422:Hanabi,1710422,PLAYED_IN
1710422:Moojin,1710422,PLAYED_IN
1710422:Maple,1710422,PLAYED_IN
1710422:Betty,1710422,PLAYED_IN
1710422:SwordArt,1710422,PLAYED_IN
1700473:Hanabi,1700473,PLAYED_IN
1700473:Moojin,1700473,PLAYED_IN
1700473:Maple,1700473,PLAYED_IN
1700473:Betty,1700473,PLAYED_IN
1700473:SwordArt,1700473,PLAYED_IN
1700473:PK,1700473,PLAYED_IN
1700473:baybay,1700473,PLAYED_IN
1700473:Candy,1700473,PLAYED_IN
1700473:Wuji,1700473,PLAYED_IN
1700473:Koala,1700473,PLAYED_IN
1700518:PK,1700518,PLAYED_IN
1700518:baybay,1700518,PLAYED_IN
1700518:Candy,1700518,PLAYED_IN
1700518:Stitch,1700518,PLAYED_IN
1700518:Koala,1700518,PLAYED_IN
1700518:MMD,1700518,PLAYED_IN
1700518:Moojin,1700518,PLAYED_IN
1700518:Maple,1700518,PLAYED_IN
1700518:Betty,1700518,PLAYED_IN
1700518:SwordArt,1700518,PLAYED_IN
1700546:erssu,1700546,PLAYED_IN
1700546:Gemini,1700546,PLAYED_IN
1700546:cyeol,1700546,PLAYED_IN
1700546:Unified,1700546,PLAYED_IN
1700546:Kaiwing,1700546,PLAYED_IN
1700546:Ninuo,1700546,PLAYED_IN
1700546:Epic,1700546,PLAYED_IN
1700546:Moonblack,1700546,PLAYED_IN
1700546:Rainbow,1700546,PLAYED_IN
1700546:Zest,1700546,PLAYED_IN
1700586:Ninuo,1700586,PLAYED_IN
1700586:Butter,1700586,PLAYED_IN
1700586:Rainbow,1700586,PLAYED_IN
1700586:Moonblack,1700586,PLAYED_IN
1700586:Zest,1700586,PLAYED_IN
1700586:erssu,1700586,PLAYED_IN
1700586:Gemini,1700586,PLAYED_IN
1700586:cyeol,1700586,PLAYED_IN
1700586:Unified,1700586,PLAYED_IN
1700586:Kaiwing,1700586,PLAYED_IN
1700675:Rock,1700675,PLAYED_IN
1700675:Kongyue,1700675,PLAYED_IN
1700675:Uniboy,1700675,PLAYED_IN
1700675:Breeze,1700675,PLAYED_IN
1700675:K,1700675,PLAYED_IN
1700675:Ziv,1700675,PLAYED_IN
1700675:Westdoor,1700675,PLAYED_IN
1700675:Wako,1700675,PLAYED_IN
1700675:An,1700675,PLAYED_IN
1700675:Albis,1700675,PLAYED_IN
1700698:Ziv,1700698,PLAYED_IN
1700698:Taizan,1700698,PLAYED_IN
1700698:Wako,1700698,PLAYED_IN
1700698:An,1700698,PLAYED_IN
1700698:Albis,1700698,PLAYED_IN
1700698:Rock,1700698,PLAYED_IN
1700698:Kongyue,1700698,PLAYED_IN
1700698:Uniboy,1700698,PLAYED_IN
1700698:Breeze,1700698,PLAYED_IN
1700698:K,1700698,PLAYED_IN
1700720:BoBo,1700720,PLAYED_IN
1700720:Bugi,1700720,PLAYED_IN
1700720:Apex,1700720,PLAYED_IN
1700720:Deul,1700720,PLAYED_IN
1700720:Dreamer,1700720,PLAYED_IN
1700720:erssu,1700720,PLAYED_IN
1700720:Gemini,1700720,PLAYED_IN
1700720:cyeol,1700720,PLAYED_IN
1700720:Unified,1700720,PLAYED_IN
1700720:Kaiwing,1700720,PLAYED_IN
1700726:erssu,1700726,PLAYED_IN
1700726:Gemini,1700726,PLAYED_IN
1700726:cyeol,1700726,PLAYED_IN
1700726:Unified,1700726,PLAYED_IN
1700726:Kaiwing,1700726,PLAYED_IN
1700726:BoBo,1700726,PLAYED_IN
1700726:Bugi,1700726,PLAYED_IN
1700726:Apex,1700726,PLAYED_IN
1700726:Deul,1700726,PLAYED_IN
1700726:Dreamer,1700726,PLAYED_IN
1700727:BoBo,1700727,PLAYED_IN
1700727:Bugi,1700727,PLAYED_IN
1700727:Apex,1700727,PLAYED_IN
1700727:Deul,1700727,PLAYED_IN
1700727:Dreamer,1700727,PLAYED_IN
1700727:erssu,1700727,PLAYED_IN
1700727:Gemini,1700727,PLAYED_IN
1700727:cyeol,1700727,PLAYED_IN
1700727:Unified,1700727,PLAYED_IN
1700727:Kaiwing,1700727,PLAYED_IN
1710820:Rock,1710820,PLAYED_IN
1710820:Kongyue,1710820,PLAYED_IN
1710820:Uniboy,1710820,PLAYED_IN
1710820:Breeze,1710820,PLAYED_IN
1710820:K,1710820,PLAYED_IN
1710820:PingPong,1710820,PLAYED_IN
1710820:Epic,1710820,PLAYED_IN
1710820:Rainbow,1710820,PLAYED_IN
1710820:Moonblack,1710820,PLAYED_IN
1710820:Zest,1710820,PLAYED_IN
1710849:PingPong,1710849,PLAYED_IN
1710849:Butter,1710849,PLAYED_IN
1710849:Rainbow,1710849,PLAYED_IN
1710849:Moonblack,1710849,PLAYED_IN
1710849:Zest,1710849,PLAYED_IN
1710849:Rock,1710849,PLAYED_IN
1710849:Kongyue,1710849,PLAYED_IN
1710849:Uniboy,1710849,PLAYED_IN
1710849:Breeze,1710849,PLAYED_IN
1710849:K,1710849,PLAYED_IN
1710860:PK,1710860,PLAYED_IN
1710860:baybay,1710860,PLAYED_IN
1710860:Candy,1710860,PLAYED_IN
1710860:Wuji,1710860,PLAYED_IN
1710860:Koala,1710860,PLAYED_IN
1710860:Rest,1710860,PLAYED_IN
1710860:Breaker,1710860,PLAYED_IN
1710860:FoFo,1710860,PLAYED_IN
1710860:Lilv,1710860,PLAYED_IN
1710860:Ysera,1710860,PLAYED_IN
1710874:PK,1710874,PLAYED_IN
1710874:baybay,1710874,PLAYED_IN
1710874:Candy,1710874,PLAYED_IN
1710874:Wuji,1710874,PLAYED_IN
1710874:Koala,1710874,PLAYED_IN
1710874:Rest,1710874,PLAYED_IN
1710874:Breaker,1710874,PLAYED_IN
1710874:FoFo,1710874,PLAYED_IN
1710874:Lilv,1710874,PLAYED_IN
1710874:Ysera,1710874,PLAYED_IN
1710875:Rest,1710875,PLAYED_IN
1710875:Breaker,1710875,PLAYED_IN
1710875:FoFo,1710875,PLAYED_IN
1710875:Lilv,1710875,PLAYED_IN
1710875:Ysera,1710875,PLAYED_IN
1710875:PK,1710875,PLAYED_IN
1710875:baybay,1710875,PLAYED_IN
1710875:Candy,1710875,PLAYED_IN
1710875:Wuji,1710875,PLAYED_IN
1710875:Koala,1710875,PLAYED_IN
771177:Kiin,771177,PLAYED_IN
771177:Spirit,771177,PLAYED_IN
771177:Kuro,771177,PLAYED_IN
771177:Aiming,771177,PLAYED_IN
771177:TusiN,771177,PLAYED_IN
771177:Sword,771177,PLAYED_IN
771177:Tarzan,771177,PLAYED_IN
771177:Viper,771177,PLAYED_IN
771177:Chovy,771177,PLAYED_IN
771177:Lehends,771177,PLAYED_IN
761048:Sword,761048,PLAYED_IN
761048:Tarzan,761048,PLAYED_IN
761048:Viper,761048,PLAYED_IN
761048:Rather,761048,PLAYED_IN
761048:Lehends,761048,PLAYED_IN
761048:Kiin,761048,PLAYED_IN
761048:Spirit,761048,PLAYED_IN
761048:Kuro,761048,PLAYED_IN
761048:Aiming,761048,PLAYED_IN
761048:TusiN,761048,PLAYED_IN
771203:ADD,771203,PLAYED_IN
771203:Yondu,771203,PLAYED_IN
771203:Ian,771203,PLAYED_IN
771203:Pilot,771203,PLAYED_IN
771203:Max,771203,PLAYED_IN
771203:Thal,771203,PLAYED_IN
771203:Blank,771203,PLAYED_IN
771203:Faker,771203,PLAYED_IN
771203:Bang,771203,PLAYED_IN
771203:Effort,771203,PLAYED_IN
761090:Thal,761090,PLAYED_IN
761090:Blank,761090,PLAYED_IN
